,date
3461,2000-08-03 11:56:00
3462,2000-08-03 13:12:00
3463,2000-08-03 13:14:00
3464,2000-08-03 13:31:00
3465,2000-08-03 14:15:00
3466,2000-08-03 15:16:00
3467,2000-08-03 15:24:00
3468,2000-08-03 15:26:00
3469,2000-08-03 15:30:00
3470,2000-08-03 15:51:00
3471,2000-08-03 15:51:00
3472,2000-08-03 16:33:00
3473,2000-08-03 17:53:00
3474,2000-08-03 18:44:00
3475,2000-08-03 18:45:00
3476,2000-08-03 18:53:00
3477,2000-08-03 19:00:00
3478,2000-08-03 19:01:00
3479,2000-08-03 19:16:00
3480,2000-08-04 08:03:00
3481,2000-08-04 09:12:00
3482,2000-08-04 09:16:00
3483,2000-08-04 09:26:00
3484,2000-08-04 09:29:00
3485,2000-08-04 09:30:00
3486,2000-08-04 09:31:00
3487,2000-08-04 09:44:00
3488,2000-08-04 09:45:00
3489,2000-08-04 10:07:00
3490,2000-08-04 10:23:00
3491,2000-08-04 10:26:00
3492,2000-08-04 10:55:00
3493,2000-08-04 10:56:00
3494,2000-08-04 10:59:00
3495,2000-08-04 11:46:00
3496,2000-08-04 11:52:00
3497,2000-08-04 11:54:00
3498,2000-08-04 11:55:00
3499,2000-08-04 11:58:00
3500,2000-08-04 11:59:00
3501,2000-08-04 12:03:00
3502,2000-08-04 12:04:00
3503,2000-08-04 12:40:00
3504,2000-08-04 12:43:00
3505,2000-08-04 12:55:00
3506,2000-08-04 12:56:00
3507,2000-08-04 13:02:00
3508,2000-08-04 13:12:00
3509,2000-08-04 13:24:00
3510,2000-08-04 13:47:00
3511,2000-08-04 14:42:00
3512,2000-08-04 17:12:00
3513,2000-08-04 17:14:00
3514,2000-08-04 17:15:00
3515,2000-08-04 17:46:00
3516,2000-08-05 15:41:00
3517,2000-08-05 15:48:00
3518,2000-08-05 16:38:00
3519,2000-08-07 07:05:00
3520,2000-08-07 07:06:00
3521,2000-08-07 07:51:00
3522,2000-08-07 07:57:00
3523,2000-08-07 08:27:00
3524,2000-08-07 08:29:00
3525,2000-08-07 08:37:00
3526,2000-08-07 08:41:00
3527,2000-08-07 08:42:00
3528,2000-08-07 09:11:00
3529,2000-08-07 09:21:00
3530,2000-08-07 09:29:00
3531,2000-08-07 09:44:00
3532,2000-08-07 09:47:00
3533,2000-08-07 10:05:00
3534,2000-08-07 10:25:00
3535,2000-08-07 10:31:00
3536,2000-08-07 10:46:00
3537,2000-08-07 10:52:00
3538,2000-08-07 11:00:00
3539,2000-08-07 11:15:00
3540,2000-08-07 11:20:00
3541,2000-08-07 11:33:00
3542,2000-08-07 11:51:00
3543,2000-08-07 11:58:00
3544,2000-08-07 12:43:00
3545,2000-08-07 12:52:00
3546,2000-08-07 13:06:00
3547,2000-08-07 13:28:00
3548,2000-08-07 14:50:00
3549,2000-08-07 14:51:00
3550,2000-08-07 14:53:00
3551,2000-08-07 15:06:00
3552,2000-08-07 15:23:00
3553,2000-08-07 15:31:00
3554,2000-08-07 15:33:00
3555,2000-08-07 15:52:00
3556,2000-08-07 15:55:00
3557,2000-08-07 15:57:00
3558,2000-08-07 15:59:00
3559,2000-08-07 17:10:00
3560,2000-08-07 20:40:00
3561,2000-08-08 08:43:00
3562,2000-08-08 08:44:00
3563,2000-08-08 08:51:00
3564,2000-08-08 09:08:00
3565,2000-08-08 09:26:00
3566,2000-08-08 09:28:00
3567,2000-08-08 09:31:00
3568,2000-08-08 09:35:00
3569,2000-08-08 10:01:00
3570,2000-08-08 10:01:00
3571,2000-08-08 10:45:00
3572,2000-08-08 10:51:00
3573,2000-08-08 11:50:00
3574,2000-08-08 12:54:00
3575,2000-08-08 13:24:00
3576,2000-08-08 13:43:00
3577,2000-08-08 13:45:00
3578,2000-08-08 13:47:00
3579,2000-08-08 15:00:00
3580,2000-08-08 16:30:00
3581,2000-08-08 16:31:00
3582,2000-08-08 16:33:00
3583,2000-08-08 17:25:00
3584,2000-08-08 17:28:00
3585,2000-08-08 17:54:00
3586,2000-08-09 06:35:00
3587,2000-08-09 08:58:00
3588,2000-08-09 10:41:00
3589,2000-08-09 10:57:00
3590,2000-08-09 11:00:00
3591,2000-08-09 11:07:00
3592,2000-08-09 11:13:00
3593,2000-08-09 11:21:00
3594,2000-08-09 11:24:00
3595,2000-08-09 12:03:00
3596,2000-08-09 12:31:00
3597,2000-08-09 13:00:00
3598,2000-08-09 13:50:00
3599,2000-08-09 14:35:00
3600,2000-08-09 14:46:00
3601,2000-08-09 14:47:00
3602,2000-08-09 14:51:00
3603,2000-08-09 14:54:00
3604,2000-08-09 14:55:00
3605,2000-08-09 15:10:00
3606,2000-08-09 15:17:00
3607,2000-08-09 16:11:00
3608,2000-08-09 17:17:00
3609,2000-08-09 17:41:00
3610,2000-08-09 17:45:00
3611,2000-08-10 07:37:00
3612,2000-08-10 08:55:00
3613,2000-08-10 09:19:00
3614,2000-08-10 09:38:00
3615,2000-08-10 10:50:00
3616,2000-08-10 11:41:00
3617,2000-08-10 11:43:00
3618,2000-08-10 12:24:00
3619,2000-08-10 12:44:00
3620,2000-08-10 13:59:00
3621,2000-08-10 14:25:00
3622,2000-08-10 14:27:00
3623,2000-08-10 14:37:00
3624,2000-08-10 15:03:00
3625,2000-08-10 15:08:00
3626,2000-08-10 16:35:00
3627,2000-08-10 16:38:00
3628,2000-08-10 16:59:00
3629,2000-08-10 17:52:00
3630,2000-08-10 17:54:00
3631,2000-08-11 00:09:00
3632,2000-08-11 07:25:00
3633,2000-08-11 07:50:00
3634,2000-08-11 08:38:00
3635,2000-08-11 08:44:00
3636,2000-08-11 08:56:00
3637,2000-08-11 08:57:00
3638,2000-08-11 09:29:00
3639,2000-08-11 09:30:00
3640,2000-08-11 10:20:00
3641,2000-08-11 11:44:00
3642,2000-08-11 12:39:00
3643,2000-08-11 14:20:00
3644,2000-08-11 14:25:00
3645,2000-08-11 14:26:00
3646,2000-08-11 15:17:00
3647,2000-08-11 16:02:00
3648,2000-08-11 17:06:00
3649,2000-08-11 17:42:00
3650,2000-08-11 17:52:00
3651,2000-08-13 12:14:00
3652,2000-08-13 13:25:00
3653,2000-08-13 21:32:00
3654,2000-08-14 08:14:00
3655,2000-08-14 08:20:00
3656,2000-08-14 08:22:00
3657,2000-08-14 08:35:00
3658,2000-08-14 08:50:00
3659,2000-08-14 08:54:00
3660,2000-08-14 08:55:00
3661,2000-08-14 08:56:00
3662,2000-08-14 09:13:00
3663,2000-08-14 09:16:00
3664,2000-08-14 09:21:00
3665,2000-08-14 09:26:00
3666,2000-08-14 09:59:00
3667,2000-08-14 10:36:00
3668,2000-08-14 11:23:00
3669,2000-08-14 11:46:00
3670,2000-08-14 12:00:00
3671,2000-08-14 14:28:00
3672,2000-08-14 14:41:00
3673,2000-08-14 16:21:00
3674,2000-08-14 17:00:00
3675,2000-08-14 17:33:00
3676,2000-08-14 17:42:00
3677,2000-08-14 18:43:00
3678,2000-08-15 07:09:00
3679,2000-08-15 07:12:00
3680,2000-08-15 07:24:00
3681,2000-08-15 07:31:00
3682,2000-08-15 09:00:00
3683,2000-08-15 09:55:00
3684,2000-08-15 09:57:00
3685,2000-08-15 10:16:00
3686,2000-08-15 11:01:00
3687,2000-08-15 11:35:00
3688,2000-08-15 11:54:00
3689,2000-08-15 12:14:00
3690,2000-08-15 12:29:00
3691,2000-08-15 12:32:00
3692,2000-08-15 13:14:00
3693,2000-08-15 13:20:00
3694,2000-08-15 13:30:00
3695,2000-08-15 13:35:00
3696,2000-08-15 13:37:00
3697,2000-08-15 13:38:00
3698,2000-08-15 13:45:00
3699,2000-08-15 13:49:00
3700,2000-08-15 14:05:00
3701,2000-08-15 14:14:00
3702,2000-08-15 14:22:00
3703,2000-08-15 14:27:00
3704,2000-08-15 14:31:00
3705,2000-08-15 14:39:00
3706,2000-08-15 15:00:00
3707,2000-08-15 15:28:00
3708,2000-08-15 15:32:00
3709,2000-08-15 15:37:00
3710,2000-08-15 15:49:00
3711,2000-08-15 15:50:00
3712,2000-08-15 16:19:00
3713,2000-08-15 16:31:00
3714,2000-08-15 17:23:00
3715,2000-08-15 17:24:00
3716,2000-08-15 17:51:00
3717,2000-08-15 17:54:00
3718,2000-08-15 22:42:00
3719,2000-08-16 06:56:00
3720,2000-08-16 07:49:00
3721,2000-08-16 08:02:00
3722,2000-08-16 08:11:00
3723,2000-08-16 08:16:00
3724,2000-08-16 08:18:00
3725,2000-08-16 08:29:00
3726,2000-08-16 08:39:00
3727,2000-08-16 08:39:00
3728,2000-08-16 08:53:00
3729,2000-08-16 08:57:00
3730,2000-08-16 08:57:00
3731,2000-08-16 09:24:00
3732,2000-08-16 09:50:00
3733,2000-08-16 10:01:00
3734,2000-08-16 10:59:00
3735,2000-08-16 11:29:00
3736,2000-08-16 11:34:00
3737,2000-08-16 11:37:00
3738,2000-08-16 12:50:00
3739,2000-08-16 13:16:00
3740,2000-08-16 13:18:00
3741,2000-08-16 13:20:00
3742,2000-08-16 13:27:00
3743,2000-08-16 13:42:00
3744,2000-08-16 14:29:00
3745,2000-08-16 14:55:00
3746,2000-08-16 15:48:00
3747,2000-08-16 15:49:00
3748,2000-08-16 15:49:00
3749,2000-08-16 16:14:00
3750,2000-08-16 16:15:00
3751,2000-08-16 16:29:00
3752,2000-08-16 17:24:00
3753,2000-08-16 20:47:00
3754,2000-08-17 07:48:00
3755,2000-08-17 07:56:00
3756,2000-08-17 08:23:00
3757,2000-08-17 08:40:00
3758,2000-08-17 09:20:00
3759,2000-08-17 09:25:00
3760,2000-08-17 09:43:00
3761,2000-08-17 09:55:00
3762,2000-08-17 10:12:00
3763,2000-08-17 10:54:00
3764,2000-08-17 11:55:00
3765,2000-08-17 12:16:00
3766,2000-08-17 14:05:00
3767,2000-08-17 14:29:00
3768,2000-08-17 14:53:00
3769,2000-08-17 14:53:00
3770,2000-08-17 15:07:00
3771,2000-08-17 15:26:00
3772,2000-08-17 15:36:00
3773,2000-08-17 15:44:00
3774,2000-08-17 15:46:00
3775,2000-08-17 15:47:00
3776,2000-08-17 15:51:00
3777,2000-08-17 15:52:00
3778,2000-08-17 16:24:00
3779,2000-08-17 16:36:00
3780,2000-08-17 16:53:00
3781,2000-08-17 17:30:00
3782,2000-08-17 17:36:00
3783,2000-08-17 18:51:00
3784,2000-08-17 21:31:00
3785,2000-08-18 08:17:00
3786,2000-08-18 08:49:00
3787,2000-08-18 09:07:00
3788,2000-08-18 09:23:00
3789,2000-08-18 10:01:00
3790,2000-08-18 10:04:00
3791,2000-08-18 10:19:00
3792,2000-08-18 10:26:00
3793,2000-08-18 10:33:00
3794,2000-08-18 10:45:00
3795,2000-08-18 11:04:00
3796,2000-08-18 11:25:00
3797,2000-08-18 11:52:00
3798,2000-08-18 12:03:00
3799,2000-08-18 15:50:00
3800,2000-08-18 16:46:00
3801,2000-08-18 16:47:00
3802,2000-08-18 17:47:00
3803,2000-08-18 18:08:00
3804,2000-08-18 18:10:00
3805,2000-08-20 13:00:00
3806,2000-08-20 13:46:00
3807,2000-08-20 13:55:00
3808,2000-08-20 16:30:00
3809,2000-08-21 07:11:00
3810,2000-08-21 07:40:00
3811,2000-08-21 08:01:00
3812,2000-08-21 08:24:00
3813,2000-08-21 08:30:00
3814,2000-08-21 08:41:00
3815,2000-08-21 08:48:00
3816,2000-08-21 08:57:00
3817,2000-08-21 09:10:00
3818,2000-08-21 09:10:00
3819,2000-08-21 09:14:00
3820,2000-08-21 09:25:00
3821,2000-08-21 10:02:00
3822,2000-08-21 10:12:00
3823,2000-08-21 10:13:00
3824,2000-08-21 10:22:00
3825,2000-08-21 10:24:00
3826,2000-08-21 10:42:00
3827,2000-08-21 10:51:00
3828,2000-08-21 11:02:00
3829,2000-08-21 11:04:00
3830,2000-08-21 11:16:00
3831,2000-08-21 11:18:00
3832,2000-08-21 12:08:00
3833,2000-08-21 12:47:00
3834,2000-08-21 12:49:00
3835,2000-08-21 12:58:00
3836,2000-08-21 13:23:00
3837,2000-08-21 13:52:00
3838,2000-08-21 14:04:00
3839,2000-08-21 14:20:00
3840,2000-08-21 14:43:00
3841,2000-08-21 14:46:00
3842,2000-08-21 15:21:00
3843,2000-08-21 16:14:00
3844,2000-08-21 17:29:00
3845,2000-08-21 17:38:00
3846,2000-08-21 19:28:00
3847,2000-08-22 05:00:00
3848,2000-08-22 08:59:00
3849,2000-08-22 09:28:00
3850,2000-08-22 10:02:00
3851,2000-08-22 10:39:00
3852,2000-08-22 10:49:00
3853,2000-08-22 10:49:00
3854,2000-08-22 11:40:00
3855,2000-08-22 11:52:00
3856,2000-08-22 12:54:00
3857,2000-08-22 13:15:00
3858,2000-08-22 13:17:00
3859,2000-08-22 13:36:00
3860,2000-08-22 13:53:00
3861,2000-08-22 15:50:00
3862,2000-08-22 16:05:00
3863,2000-08-22 16:31:00
3864,2000-08-22 16:33:00
3865,2000-08-22 16:38:00
3866,2000-08-22 16:43:00
3867,2000-08-22 16:48:00
3868,2000-08-22 16:49:00
3869,2000-08-22 16:51:00
3870,2000-08-22 17:42:00
3871,2000-08-22 18:54:00
3872,2000-08-23 07:12:00
3873,2000-08-23 08:14:00
3874,2000-08-23 08:40:00
3875,2000-08-23 08:57:00
3876,2000-08-23 09:24:00
3877,2000-08-23 09:25:00
3878,2000-08-23 09:29:00
3879,2000-08-23 09:30:00
3880,2000-08-23 09:41:00
3881,2000-08-23 10:42:00
3882,2000-08-23 11:43:00
3883,2000-08-23 12:07:00
3884,2000-08-23 12:12:00
3885,2000-08-23 12:27:00
3886,2000-08-23 12:52:00
3887,2000-08-23 13:07:00
3888,2000-08-23 14:13:00
3889,2000-08-23 14:34:00
3890,2000-08-23 14:52:00
3891,2000-08-23 15:15:00
3892,2000-08-23 15:18:00
3893,2000-08-23 15:23:00
3894,2000-08-23 15:31:00
3895,2000-08-23 17:19:00
3896,2000-08-23 17:28:00
3897,2000-08-23 17:33:00
3898,2000-08-23 17:33:00
3899,2000-08-23 18:12:00
3900,2000-08-23 18:16:00
3901,2000-08-24 07:29:00
3902,2000-08-24 07:48:00
3903,2000-08-24 07:54:00
3904,2000-08-24 08:10:00
3905,2000-08-24 08:14:00
3906,2000-08-24 08:39:00
3907,2000-08-24 08:47:00
3908,2000-08-24 08:55:00
3909,2000-08-24 08:59:00
3910,2000-08-24 09:09:00
3911,2000-08-24 09:12:00
3912,2000-08-24 09:27:00
3913,2000-08-24 09:52:00
3914,2000-08-24 09:54:00
3915,2000-08-24 09:56:00
3916,2000-08-24 10:02:00
3917,2000-08-24 10:05:00
3918,2000-08-24 10:13:00
3919,2000-08-24 10:35:00
3920,2000-08-24 10:48:00
3921,2000-08-24 10:49:00
3922,2000-08-24 10:54:00
3923,2000-08-24 11:09:00
3924,2000-08-24 12:28:00
3925,2000-08-24 13:54:00
3926,2000-08-24 14:25:00
3927,2000-08-24 15:21:00
3928,2000-08-24 16:50:00
3929,2000-08-25 06:49:00
3930,2000-08-25 07:10:00
3931,2000-08-25 07:12:00
3932,2000-08-25 07:13:00
3933,2000-08-25 07:15:00
3934,2000-08-25 07:55:00
3935,2000-08-25 07:57:00
3936,2000-08-25 08:20:00
3937,2000-08-25 09:01:00
3938,2000-08-25 10:06:00
3939,2000-08-25 10:30:00
3940,2000-08-25 10:39:00
3941,2000-08-25 11:30:00
3942,2000-08-25 11:45:00
3943,2000-08-25 11:48:00
3944,2000-08-25 11:48:00
3945,2000-08-25 11:48:00
3946,2000-08-25 14:51:00
3947,2000-08-25 15:12:00
3948,2000-08-25 15:15:00
3949,2000-08-25 16:14:00
3950,2000-08-25 17:37:00
3951,2000-08-25 17:48:00
3952,2000-08-25 17:48:00
3953,2000-08-25 17:49:00
3954,2000-08-25 18:00:00
3955,2000-08-25 18:04:00
3956,2000-08-25 18:05:00
3957,2000-08-25 18:05:00
3958,2000-08-25 18:34:00
3959,2000-08-26 09:01:00
3960,2000-08-27 13:09:00
3961,2000-08-28 07:17:00
3962,2000-08-28 09:10:00
3963,2000-08-28 10:07:00
3964,2000-08-28 10:25:00
3965,2000-08-28 10:29:00
3966,2000-08-28 10:33:00
3967,2000-08-28 10:38:00
3968,2000-08-28 10:42:00
3969,2000-08-28 10:48:00
3970,2000-08-28 10:49:00
3971,2000-08-28 11:02:00
3972,2000-08-28 11:32:00
3973,2000-08-28 11:44:00
3974,2000-08-28 11:45:00
3975,2000-08-28 11:55:00
3976,2000-08-28 11:56:00
3977,2000-08-28 11:57:00
3978,2000-08-28 12:43:00
3979,2000-08-28 12:45:00
3980,2000-08-28 12:47:00
3981,2000-08-28 12:50:00
3982,2000-08-28 13:40:00
3983,2000-08-28 13:42:00
3984,2000-08-28 13:54:00
3985,2000-08-28 14:06:00
3986,2000-08-28 14:56:00
3987,2000-08-28 15:11:00
3988,2000-08-28 15:16:00
3989,2000-08-28 15:35:00
3990,2000-08-28 15:51:00
3991,2000-08-28 17:17:00
3992,2000-08-28 17:22:00
3993,2000-08-28 17:23:00
3994,2000-08-28 17:47:00
3995,2000-08-28 17:48:00
3996,2000-08-28 18:49:00
3997,2000-08-28 18:53:00
3998,2000-08-29 07:11:00
3999,2000-08-29 07:22:00
4000,2000-08-29 07:43:00
4001,2000-08-29 08:10:00
4002,2000-08-29 08:11:00
4003,2000-08-29 08:13:00
4004,2000-08-29 08:13:00
4005,2000-08-29 08:14:00
4006,2000-08-29 08:15:00
4007,2000-08-29 08:17:00
4008,2000-08-29 08:44:00
4009,2000-08-29 08:46:00
4010,2000-08-29 09:04:00
4011,2000-08-29 09:20:00
4012,2000-08-29 09:30:00
4013,2000-08-29 09:31:00
4014,2000-08-29 09:52:00
4015,2000-08-29 09:58:00
4016,2000-08-29 10:28:00
4017,2000-08-29 10:37:00
4018,2000-08-29 11:24:00
4019,2000-08-29 11:25:00
4020,2000-08-29 11:36:00
4021,2000-08-29 11:38:00
4022,2000-08-29 11:38:00
4023,2000-08-29 12:36:00
4024,2000-08-29 12:49:00
4025,2000-08-29 13:06:00
4026,2000-08-29 14:09:00
4027,2000-08-29 14:50:00
4028,2000-08-29 15:13:00
4029,2000-08-29 15:23:00
4030,2000-08-29 15:41:00
4031,2000-08-29 15:56:00
4032,2000-08-29 16:03:00
4033,2000-08-29 16:15:00
4034,2000-08-29 16:49:00
4035,2000-08-29 17:00:00
4036,2000-08-29 17:14:00
4037,2000-08-29 17:27:00
4038,2000-08-29 17:32:00
4039,2000-08-29 18:06:00
4040,2000-08-29 19:09:00
4041,2000-08-30 07:26:00
4042,2000-08-30 08:10:00
4043,2000-08-30 08:13:00
4044,2000-08-30 08:14:00
4045,2000-08-30 08:15:00
4046,2000-08-30 08:18:00
4047,2000-08-30 08:21:00
4048,2000-08-30 08:27:00
4049,2000-08-30 08:30:00
4050,2000-08-30 08:49:00
4051,2000-08-30 08:52:00
4052,2000-08-30 08:59:00
4053,2000-08-30 09:05:00
4054,2000-08-30 09:33:00
4055,2000-08-30 09:56:00
4056,2000-08-30 10:45:00
4057,2000-08-30 11:14:00
4058,2000-08-30 11:17:00
4059,2000-08-30 11:49:00
4060,2000-08-30 12:31:00
4061,2000-08-30 13:06:00
4062,2000-08-30 13:43:00
4063,2000-08-30 14:03:00
4064,2000-08-30 15:07:00
4065,2000-08-30 15:08:00
4066,2000-08-30 15:08:00
4067,2000-08-30 15:17:00
4068,2000-08-30 15:23:00
4069,2000-08-30 15:32:00
4070,2000-08-30 15:37:00
4071,2000-08-30 16:17:00
4072,2000-08-30 16:39:00
4073,2000-08-30 17:39:00
4074,2000-08-30 17:43:00
4075,2000-08-30 18:57:00
4076,2000-08-30 21:40:00
4077,2000-08-31 07:39:00
4078,2000-08-31 07:57:00
4079,2000-08-31 08:27:00
4080,2000-08-31 08:27:00
4081,2000-08-31 08:54:00
4082,2000-08-31 09:06:00
4083,2000-08-31 09:07:00
4084,2000-08-31 09:09:00
4085,2000-08-31 09:47:00
4086,2000-08-31 09:56:00
4087,2000-08-31 10:23:00
4088,2000-08-31 10:30:00
4089,2000-08-31 10:53:00
4090,2000-08-31 12:06:00
4091,2000-08-31 12:28:00
4092,2000-08-31 12:49:00
4093,2000-08-31 13:14:00
4094,2000-08-31 13:39:00
4095,2000-08-31 13:40:00
4096,2000-08-31 14:44:00
4097,2000-08-31 14:47:00
4098,2000-08-31 15:05:00
4099,2000-08-31 15:15:00
4100,2000-08-31 15:57:00
4101,2000-08-31 17:15:00
4102,2000-08-31 17:19:00
4103,2000-08-31 17:28:00
4104,2000-08-31 17:35:00
4105,2000-08-31 17:48:00
4106,2000-08-31 18:15:00
4107,2000-08-31 19:15:00
4108,2000-08-31 19:32:00
4109,2000-09-01 07:43:00
4110,2000-09-01 07:44:00
4111,2000-09-01 07:54:00
4112,2000-09-01 07:55:00
4113,2000-09-01 08:27:00
4114,2000-09-01 08:53:00
4115,2000-09-01 09:38:00
4116,2000-09-01 09:52:00
4117,2000-09-01 10:09:00
4118,2000-09-01 10:23:00
4119,2000-09-01 10:30:00
4120,2000-09-01 11:20:00
4121,2000-09-01 11:24:00
4122,2000-09-01 11:36:00
4123,2000-09-01 12:41:00
4124,2000-09-01 13:08:00
4125,2000-09-01 13:13:00
4126,2000-09-01 13:16:00
4127,2000-09-01 13:22:00
4128,2000-09-01 13:30:00
4129,2000-09-01 13:56:00
4130,2000-09-01 14:24:00
4131,2000-09-01 14:42:00
4132,2000-09-01 15:27:00
4133,2000-09-01 16:05:00
4134,2000-09-01 16:06:00
4135,2000-09-01 16:08:00
4136,2000-09-01 16:09:00
4137,2000-09-01 16:26:00
4138,2000-09-01 16:39:00
4139,2000-09-01 17:37:00
4140,2000-09-01 17:40:00
4141,2000-09-01 18:14:00
4142,2000-09-02 00:53:00
4143,2000-09-03 08:57:00
4144,2000-09-03 11:41:00
4145,2000-09-04 20:59:00
4146,2000-09-05 06:55:00
4147,2000-09-05 08:15:00
4148,2000-09-05 08:15:00
4149,2000-09-05 08:54:00
4150,2000-09-05 08:55:00
4151,2000-09-05 09:51:00
4152,2000-09-05 11:06:00
4153,2000-09-05 11:28:00
4154,2000-09-05 11:37:00
4155,2000-09-05 11:55:00
4156,2000-09-05 12:00:00
4157,2000-09-05 12:04:00
4158,2000-09-05 12:16:00
4159,2000-09-05 13:17:00
4160,2000-09-05 13:51:00
4161,2000-09-05 14:19:00
4162,2000-09-05 14:57:00
4163,2000-09-05 15:33:00
4164,2000-09-05 15:38:00
4165,2000-09-05 15:58:00
4166,2000-09-05 16:03:00
4167,2000-09-05 16:12:00
4168,2000-09-05 16:38:00
4169,2000-09-05 16:44:00
4170,2000-09-05 16:51:00
4171,2000-09-05 17:08:00
4172,2000-09-05 18:18:00
4173,2000-09-05 18:30:00
4174,2000-09-05 20:00:00
4175,2000-09-05 20:01:00
4176,2000-09-05 20:23:00
4177,2000-09-05 20:31:00
4178,2000-09-05 20:54:00
4179,2000-09-05 21:23:00
4180,2000-09-06 06:22:00
4181,2000-09-06 07:39:00
4182,2000-09-06 08:26:00
4183,2000-09-06 08:28:00
4184,2000-09-06 09:12:00
4185,2000-09-06 09:19:00
4186,2000-09-06 09:56:00
4187,2000-09-06 10:46:00
4188,2000-09-06 10:51:00
4189,2000-09-06 11:21:00
4190,2000-09-06 11:22:00
4191,2000-09-06 11:45:00
4192,2000-09-06 11:46:00
4193,2000-09-06 12:06:00
4194,2000-09-06 12:58:00
4195,2000-09-06 13:04:00
4196,2000-09-06 13:07:00
4197,2000-09-06 13:11:00
4198,2000-09-06 13:23:00
4199,2000-09-06 14:02:00
4200,2000-09-06 14:06:00
4201,2000-09-06 14:19:00
4202,2000-09-06 14:22:00
4203,2000-09-06 15:03:00
4204,2000-09-06 15:18:00
4205,2000-09-06 15:28:00
4206,2000-09-06 15:33:00
4207,2000-09-06 15:37:00
4208,2000-09-06 16:00:00
4209,2000-09-06 16:02:00
4210,2000-09-06 16:05:00
4211,2000-09-06 16:13:00
4212,2000-09-06 16:32:00
4213,2000-09-06 16:43:00
4214,2000-09-06 17:19:00
4215,2000-09-06 17:24:00
4216,2000-09-06 17:40:00
4217,2000-09-06 17:43:00
4218,2000-09-06 17:54:00
4219,2000-09-06 18:36:00
4220,2000-09-06 18:53:00
4221,2000-09-06 19:00:00
4222,2000-09-06 19:04:00
4223,2000-09-06 20:51:00
4224,2000-09-06 21:23:00
4225,2000-09-07 06:57:00
4226,2000-09-07 07:21:00
4227,2000-09-07 07:31:00
4228,2000-09-07 07:56:00
4229,2000-09-07 08:07:00
4230,2000-09-07 08:29:00
4231,2000-09-07 09:00:00
4232,2000-09-07 09:31:00
4233,2000-09-07 09:40:00
4234,2000-09-07 10:00:00
4235,2000-09-07 10:02:00
4236,2000-09-07 10:16:00
4237,2000-09-07 10:18:00
4238,2000-09-07 10:20:00
4239,2000-09-07 10:21:00
4240,2000-09-07 10:29:00
4241,2000-09-07 10:53:00
4242,2000-09-07 10:56:00
4243,2000-09-07 10:56:00
4244,2000-09-07 11:08:00
4245,2000-09-07 11:49:00
4246,2000-09-07 11:51:00
4247,2000-09-07 12:14:00
4248,2000-09-07 12:17:00
4249,2000-09-07 12:17:00
4250,2000-09-07 13:53:00
4251,2000-09-07 14:19:00
4252,2000-09-07 15:35:00
4253,2000-09-07 16:27:00
4254,2000-09-07 16:38:00
4255,2000-09-07 17:01:00
4256,2000-09-07 17:13:00
4257,2000-09-07 18:02:00
4258,2000-09-07 19:04:00
4259,2000-09-08 08:16:00
4260,2000-09-08 09:00:00
4261,2000-09-08 09:25:00
4262,2000-09-08 09:43:00
4263,2000-09-08 09:58:00
4264,2000-09-08 10:13:00
4265,2000-09-08 10:17:00
4266,2000-09-08 10:52:00
4267,2000-09-08 11:14:00
4268,2000-09-08 11:25:00
4269,2000-09-08 11:43:00
4270,2000-09-08 11:46:00
4271,2000-09-08 12:52:00
4272,2000-09-08 12:54:00
4273,2000-09-08 13:03:00
4274,2000-09-08 13:22:00
4275,2000-09-08 13:34:00
4276,2000-09-08 16:00:00
4277,2000-09-08 16:51:00
4278,2000-09-08 17:03:00
4279,2000-09-08 17:18:00
4280,2000-09-08 17:43:00
4281,2000-09-09 14:32:00
4282,2000-09-10 18:20:00
4283,2000-09-10 18:26:00
4284,2000-09-10 20:24:00
4285,2000-09-10 20:25:00
4286,2000-09-10 20:30:00
4287,2000-09-10 20:42:00
4288,2000-09-11 06:23:00
4289,2000-09-11 07:43:00
4290,2000-09-11 08:06:00
4291,2000-09-11 08:08:00
4292,2000-09-11 08:45:00
4293,2000-09-11 09:19:00
4294,2000-09-11 09:55:00
4295,2000-09-11 11:05:00
4296,2000-09-11 12:59:00
4297,2000-09-11 13:01:00
4298,2000-09-11 13:41:00
4299,2000-09-11 13:55:00
4300,2000-09-11 15:07:00
4301,2000-09-11 15:36:00
4302,2000-09-11 15:44:00
4303,2000-09-11 16:49:00
4304,2000-09-11 19:17:00
4305,2000-09-12 07:54:00
4306,2000-09-12 08:24:00
4307,2000-09-12 08:24:00
4308,2000-09-12 08:25:00
4309,2000-09-12 08:51:00
4310,2000-09-12 08:53:00
4311,2000-09-12 08:54:00
4312,2000-09-12 09:04:00
4313,2000-09-12 09:14:00
4314,2000-09-12 09:38:00
4315,2000-09-12 09:38:00
4316,2000-09-12 10:21:00
4317,2000-09-12 11:13:00
4318,2000-09-12 12:35:00
4319,2000-09-12 13:13:00
4320,2000-09-12 15:15:00
4321,2000-09-12 15:35:00
4322,2000-09-12 15:46:00
4323,2000-09-12 17:23:00
4324,2000-09-12 17:40:00
4325,2000-09-12 17:55:00
4326,2000-09-12 18:00:00
4327,2000-09-12 18:06:00
4328,2000-09-12 18:15:00
4329,2000-09-12 18:40:00
4330,2000-09-12 22:50:00
4331,2000-09-13 08:07:00
4332,2000-09-13 08:20:00
4333,2000-09-13 08:22:00
4334,2000-09-13 08:38:00
